$a,$b,$c,$d,$e,$f,$g,$h,$i,$j,$k,$l,$m,$n,$<1,$<2,$<3
0,2,1.39367468,100,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6139.010968
0,2,1.39367468,100,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,6757.000674
0,2,1.39367468,100,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,7374.330588
0,2,1.39367468,100,100,1,1000,1740,4,3000,8192,10000,1000000,1000000,13.43285772,0.1,8114.359753
0,2,1.39367468,20,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,8263.234118
0,2,1.39367468,30,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,7054.665926000001
0,2,1.39367468,40,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,6499.377838
0,2,1.39367468,40,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,8209.758182
0,2,1.39367468,50,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,6180.382553
0,2,1.39367468,50,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,7463.326047
0,2,1.39367468,60,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5973.315439
0,2,1.39367468,60,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6998.566415
0,2,1.39367468,60,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.8245928870000006,0.1,8089.164490000001
0,2,1.39367468,70,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5828.059403
0,2,1.39367468,70,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6681.349524
0,2,1.39367468,70,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.8245928870000006,0.1,7565.594237
0,2,1.39367468,80,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5720.532208
0,2,1.39367468,80,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6451.04137
0,2,1.39367468,80,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.8245928870000006,0.1,7193.783478
0,2,1.39367468,80,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,8104.863077
0,2,1.39367468,90,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5637.723908
0,2,1.39367468,90,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6276.229157
0,2,1.39367468,90,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.8245928870000006,0.1,6916.102025
0,2,1.39367468,90,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,7690.8946670000005
0,2,1.39367468,100,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5571.989485
0,2,1.39367468,100,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6139.010968
0,2,1.39367468,100,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.8245928870000006,0.1,6700.820899
0,2,1.39367468,100,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,7374.330588
0,2,1.39367468,100,100,1,1000,1740,4,4000,8192,10000,1000000,1000000,13.28942663,0.1,8259.647317
0,2,1.39367468,20,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,8245.202118000001
0,2,1.39367468,30,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,7043.312444
0,2,1.39367468,40,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,6491.092865
0,2,1.39367468,40,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,7888.695879000001
0,2,1.39367468,50,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,6173.86034
0,2,1.39367468,50,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,7216.929395
0,2,1.39367468,60,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,5967.937474
0,2,1.39367468,60,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6798.659698
0,2,1.39367468,60,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.9705367229999995,0.1,7969.091673000001
0,2,1.39367468,70,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,5823.484119
0,2,1.39367468,70,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6513.174032
0,2,1.39367468,70,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.9705367229999995,0.1,7465.872745999999
0,2,1.39367468,80,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,5716.551117
0,2,1.39367468,80,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6305.903616
0,2,1.39367468,80,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.9705367229999995,0.1,7108.5143769999995
0,2,1.39367468,80,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7932.984923
0,2,1.39367468,90,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,5634.200414
0,2,1.39367468,90,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6148.57788
0,2,1.39367468,90,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.9705367229999995,0.1,6841.626481
0,2,1.39367468,90,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7541.9336
0,2,1.39367468,100,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.5835917569999998,0.1,5568.829237
0,2,1.39367468,100,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6025.085634
0,2,1.39367468,100,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.9705367229999995,0.1,6634.713393
0,2,1.39367468,100,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7242.894353
0,2,1.39367468,100,100,1,500,613,2,1860,4096,10000,1000000,1000000,13.264772199999998,0.1,7997.712878
0,2,1.39367468,20,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,8245.202118000001
0,2,1.39367468,30,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,7043.312444
0,2,1.39367468,40,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,6491.092865
0,2,1.39367468,40,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,8191.726181999999
0,2,1.39367468,50,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,6173.86034
0,2,1.39367468,50,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,7449.487534999999
0,2,1.39367468,60,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5967.937474
0,2,1.39367468,60,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6987.338943000001
0,2,1.39367468,60,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,8030.741333
0,2,1.39367468,70,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5823.484119
0,2,1.39367468,70,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6671.90419
0,2,1.39367468,70,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,7508.216966
0,2,1.39367468,80,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5716.551117
0,2,1.39367468,80,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6442.889918
0,2,1.39367468,80,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,7139.376235
0,2,1.39367468,80,80,1,500,613,2,2660,4096,10000,1000000,1000000,10.69181801,0.1,8086.831077
0,2,1.39367468,90,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5634.200414
0,2,1.39367468,90,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6269.059807
0,2,1.39367468,90,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,6865.110051000001
0,2,1.39367468,90,80,1,500,613,2,2660,4096,10000,1000000,1000000,10.69181801,0.1,7675.266933
0,2,1.39367468,100,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5568.829237
0,2,1.39367468,100,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6132.612515999999
0,2,1.39367468,100,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,6653.177091
0,2,1.39367468,100,80,1,500,613,2,2660,4096,10000,1000000,1000000,10.69181801,0.1,7360.5414120000005
0,2,1.39367468,100,100,1,500,613,2,2660,4096,10000,1000000,1000000,13.46277462,0.1,8096.3277530000005
0,2,1.39367468,20,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,8245.202118000001
0,2,1.39367468,30,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,7043.312444
0,2,1.39367468,40,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,6491.092865
0,2,1.39367468,40,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,8191.726181999999
0,2,1.39367468,50,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,6173.86034
0,2,1.39367468,50,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,7449.487534999999
0,2,1.39367468,60,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5967.937474
0,2,1.39367468,60,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6987.338943000001
0,2,1.39367468,60,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,8030.741333
0,2,1.39367468,70,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5823.484119
0,2,1.39367468,70,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6671.90419
0,2,1.39367468,70,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,7508.216966
0,2,1.39367468,80,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5716.551117
0,2,1.39367468,80,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6442.889918
0,2,1.39367468,80,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,7139.376235
0,2,1.39367468,80,80,1,500,613,4,3000,8192,10000,1000000,1000000,10.40563353,0.1,8086.831077
0,2,1.39367468,90,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5634.200414
0,2,1.39367468,90,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6269.059807
0,2,1.39367468,90,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,6865.110051000001
0,2,1.39367468,90,80,1,500,613,4,3000,8192,10000,1000000,1000000,10.40563353,0.1,7675.266933
0,2,1.39367468,100,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5568.829237
0,2,1.39367468,100,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6132.612515999999
0,2,1.39367468,100,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,6653.177091
0,2,1.39367468,100,80,1,500,613,4,3000,8192,10000,1000000,1000000,10.40563353,0.1,7360.5414120000005
0,2,1.39367468,100,100,1,500,613,4,3000,8192,10000,1000000,1000000,13.10022201,0.1,8096.3277530000005
0,2,1.39367468,20,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,8245.202118000001
0,2,1.39367468,30,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,7043.312444
0,2,1.39367468,40,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,6491.092865
0,2,1.39367468,40,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,8191.726181999999
0,2,1.39367468,50,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,6173.86034
0,2,1.39367468,50,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,7449.487534999999
0,2,1.39367468,60,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5967.937474
0,2,1.39367468,60,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6987.338943000001
0,2,1.39367468,60,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,8030.741333
0,2,1.39367468,70,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5823.484119
0,2,1.39367468,70,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6671.90419
0,2,1.39367468,70,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,7508.216966
0,2,1.39367468,80,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5716.551117
0,2,1.39367468,80,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6442.889918
0,2,1.39367468,80,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,7139.376235
0,2,1.39367468,80,80,1,500,613,4,4000,8192,10000,1000000,1000000,10.34739639,0.1,8086.831077
0,2,1.39367468,90,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5634.200414
0,2,1.39367468,90,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6269.059807
0,2,1.39367468,90,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,6865.110051000001
0,2,1.39367468,90,80,1,500,613,4,4000,8192,10000,1000000,1000000,10.34739639,0.1,7675.266933
0,2,1.39367468,100,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5568.829237
0,2,1.39367468,100,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6132.612515999999
0,2,1.39367468,100,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,6653.177091
0,2,1.39367468,100,80,1,500,613,4,4000,8192,10000,1000000,1000000,10.34739639,0.1,7360.5414120000005
0,2,1.39367468,100,100,1,500,613,4,4000,8192,10000,1000000,1000000,13.02650779,0.1,8096.3277530000005
0,3,1.39367468,20,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.744809795,0.142218019,6937.096923
0,3,1.39367468,30,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.7444750069999997,0.1401936,6094.924348
0,3,1.39367468,40,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.869255543,0.115691349,5763.159393999999
0,3,1.39367468,40,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.844100586000001,0.10631406300000001,6680.682963
0,3,1.39367468,50,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.9846341460000003,0.12322166300000001,5585.703721
0,3,1.39367468,50,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.8388427929999995,0.106505385,6767.014595000001
0,3,1.39367468,60,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.744814675,0.142231587,5475.212453
0,3,1.39367468,60,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.732447323,0.105968311,5356.382791
0,3,1.39367468,60,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.424259300000001,0.10791794,7209.139512000001
0,3,1.39367468,70,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.98853394,0.11543628199999999,5399.797778
0,3,1.39367468,70,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.85018165,0.09931715099999999,5899.42
0,3,1.39367468,70,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.4179859,0.11679192199999999,6469.4533329999995
0,3,1.39367468,80,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.7438059889999997,0.133355149,5345.044658
0,3,1.39367468,80,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.600737874,0.09955832699999999,5313.144615
0,3,1.39367468,80,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.43880843,0.09681264199999999,6009.376667
0,3,1.39367468,80,80,1,2500,870,2,2660,4096,10000,1000000,1000000,14.94030112,0.105404094,6136.46898
0,3,1.39367468,90,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.744138007,0.137873826,5303.48506
0,3,1.39367468,90,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.483486022,0.10751690900000001,5404.74
0,3,1.39367468,90,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.31576975,0.109362341,6079.4814289999995
0,3,1.39367468,90,80,1,2500,870,2,2660,4096,10000,1000000,1000000,14.66975253,0.125192006,5528.861379
0,3,1.39367468,100,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.844105457,0.19333276100000002,5270.863011
0,3,1.39367468,100,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.838353293,0.11401026,5585.703721
0,3,1.39367468,100,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.43966481,0.09198110300000001,5904.317436
0,3,1.39367468,100,80,1,2500,870,2,2660,4096,10000,1000000,1000000,14.81670132,0.10640455,5662.15913
0,3,1.39367468,100,100,1,2500,870,2,2660,4096,10000,1000000,1000000,18.92186972,0.123257958,6143.052258
0,3,1.39367468,20,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268649,0.1,7514.02
0,3,1.39367468,30,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268937,0.1,6547.127692
0,3,1.39367468,40,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268352,0.1,6117.3977780000005
0,3,1.39367468,40,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,7892.807879000001
0,3,1.39367468,50,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268163,0.1,5874.506957
0,3,1.39367468,50,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,7220.085115999999
0,3,1.39367468,60,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687601835,0.1,5718.362857
0,3,1.39367468,60,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6801.22
0,3,1.39367468,60,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,8214.02
0,3,1.39367468,70,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687269964,0.1,5609.535152
0,3,1.39367468,70,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6515.327937
0,3,1.39367468,70,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,7678.366667
0,3,1.39367468,80,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687269964,0.1,5529.346315999999
0,3,1.39367468,80,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6307.762465999999
0,3,1.39367468,80,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,7295.757143000001
0,3,1.39367468,80,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20456552,0.1,8195.838182
0,3,1.39367468,90,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687601835,0.1,5467.806047
0,3,1.39367468,90,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6150.212771
0,3,1.39367468,90,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,7008.8
0,3,1.39367468,90,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20455753,0.1,7612.164000000001
0,3,1.39367468,100,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268649,0.1,5419.0866670000005
0,3,1.39367468,100,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6026.544731
0,3,1.39367468,100,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,6785.611111
0,3,1.39367468,100,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20455753,0.1,7304.862353
0,3,1.39367468,100,100,1,2500,870,4,3000,8192,10000,1000000,1000000,13.89968097,0.1,8206.791084
0,3,1.39367468,20,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,8249.314118
0,3,1.39367468,30,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,7045.901481
0,3,1.39367468,40,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,6492.982161999999
0,3,1.39367468,40,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7892.807879000001
0,3,1.39367468,50,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,6175.34766
0,3,1.39367468,50,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7220.085115999999
0,3,1.39367468,60,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5969.163860000001
0,3,1.39367468,60,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6801.22
0,3,1.39367468,60,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,8177.285306000001
0,3,1.39367468,70,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5824.527463
0,3,1.39367468,70,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6515.327937
0,3,1.39367468,70,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7638.779322
0,3,1.39367468,80,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5717.458961
0,3,1.39367468,80,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6307.762465999999
0,3,1.39367468,80,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7256.362029000001
0,3,1.39367468,80,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,8090.943077
0,3,1.39367468,90,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5635.003908
0,3,1.39367468,90,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6150.212771
0,3,1.39367468,90,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6970.759241
0,3,1.39367468,90,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7678.830667
0,3,1.39367468,100,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5569.549897
0,3,1.39367468,100,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6026.544731
0,3,1.39367468,100,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6749.336854000001
0,3,1.39367468,100,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7363.685881999999
0,3,1.39367468,100,100,1,2500,870,4,4000,8192,10000,1000000,1000000,13.66499079,0.1,8123.776098
0,3,1.39367468,20,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283943397,0.095650815,6813.654286
0,3,1.39367468,30,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284616812,0.095811896,6058.006667000001
0,3,1.39367468,40,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283942718,0.09564618300000001,5746.857647
0,3,1.39367468,40,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.539541122,0.100338151,6324.236296
0,3,1.39367468,50,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283945337,0.09564618300000001,5577.14
0,3,1.39367468,50,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.5383197520000005,0.10804971099999999,5966.361621999999
0,3,1.39367468,60,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283945497,0.09564618300000001,5470.280741
0,3,1.39367468,60,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.653839625,0.113682257,6058.006667000001
0,3,1.39367468,60,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.770727511,0.12089018,7004.6841859999995
0,3,1.39367468,70,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283275933,0.09178114300000001,5396.815
0,3,1.39367468,70,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.658556242,0.10804971099999999,5616.986552
0,3,1.39367468,70,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.906212765,0.099994532,6689.449259
0,3,1.39367468,80,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283947988,0.09556183300000001,5343.204865
0,3,1.39367468,80,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.539654367000001,0.101354076,5533.707164
0,3,1.39367468,80,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.906131127,0.10013823300000001,6425.488437
0,3,1.39367468,80,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.94074308,0.098235301,6482.485455
0,3,1.39367468,90,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283947988,0.09556183300000001,5302.359047999999
0,3,1.39367468,90,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.538779942000001,0.108220981,5464.407532
0,3,1.39367468,90,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.90607194,0.09705047300000001,6249.375615999999
0,3,1.39367468,90,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.80819979,0.109831501,6387.358182
0,3,1.39367468,100,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.2832805069999997,0.09180579300000001,5270.2038299999995
0,3,1.39367468,100,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.532924457999999,0.11624975900000001,5577.14
0,3,1.39367468,100,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.777662722999999,0.104872454,5928.993659000001
0,3,1.39367468,100,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,13.05946872,0.097266264,5966.361621999999
0,3,1.39367468,100,100,1,2000,1740,2,2660,4096,10000,1000000,1000000,16.35556032,0.096674212,6813.654286
0,3,1.39367468,20,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,7527.94
0,3,1.39367468,30,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,6555.693846
0,3,1.39367468,40,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,6123.584444
0,3,1.39367468,40,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,8209.758182
0,3,1.39367468,50,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,5879.348696
0,3,1.39367468,50,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,7463.326047
0,3,1.39367468,60,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,5722.34
0,3,1.39367468,60,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6998.566415
0,3,1.39367468,60,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,8089.164490000001
0,3,1.39367468,70,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,5612.909697
0,3,1.39367468,70,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6681.349524
0,3,1.39367468,70,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7565.594237
